SVC_CD|MODIFIER_1|FEE|ASOFDATE
11312|UB|13.0|20240701
11313|UA|13.0|20240701
11313|UB|13.0|20240701
11400|UA|19.0|20240701
11400|UB|33.0|20240701
11401|UA|19.0|20240701
11401|UB|33.0|20240701
11402|UA|19.0|20240701
11402|UB|33.0|20240701
11403|UB|33.0|20240701
11403|UA|19.0|20240701
11404|UA|19.0|20240701
11404|UB|33.0|20240701
11406|UB|33.0|20240701
11406|UA|19.0|20240701
11420|UA|19.0|20240701
11420|UB|33.0|20240701
11421|UB|33.0|20240701
11421|UA|19.0|20240701
11422|UB|33.0|20240701
11422|UA|19.0|20240701
11423|UA|19.0|20240701
11423|UB|33.0|20240701
11424|UA|19.0|20240701
11424|UB|33.0|20240701
11426|UA|19.0|20240701
11426|UB|39.0|20240701
11440|UA|21.0|20240701
11440|UB|41.0|20240701
11441|UB|41.0|20240701
11441|UA|21.0|20240701
11442|UB|41.0|20240701
11442|UA|21.0|20240701
11443|UB|41.0|20240701
11443|UA|21.0|20240701
11444|UB|41.0|20240701
11444|UA|21.0|20240701
11446|UA|21.0|20240701
11446|UB|41.0|20240701
11450|UB|41.0|20240701
11450|UA|21.0|20240701
11451|UB|45.0|20240701
11451|UA|25.0|20240701
11462|UA|21.0|20240701
11462|UB|41.0|20240701
11463|UB|45.0|20240701
11463|UA|25.0|20240701
11470|UB|41.0|20240701
11470|UA|21.0|20240701
11471|UB|45.0|20240701
11471|UA|25.0|20240701
11600|UA|20.0|20240701
11600|UB|40.0|20240701
11601|UB|40.0|20240701
11601|UA|20.0|20240701
11602|UB|40.0|20240701
11602|UA|20.0|20240701
11603|UB|40.0|20240701
11603|UA|20.0|20240701
11604|UB|40.0|20240701
11604|UA|20.0|20240701
11606|UB|40.0|20240701
11606|UA|20.0|20240701
11620|UB|40.0|20240701
11620|UA|20.0|20240701
11621|UB|40.0|20240701
11621|UA|20.0|20240701
11622|UA|20.0|20240701
11622|UB|40.0|20240701
11623|UA|20.0|20240701
11623|UB|40.0|20240701
11624|UA|20.0|20240701
11624|UB|40.0|20240701
11626|UA|20.0|20240701
11626|UB|40.0|20240701
11640|UA|22.0|20240701
11640|UB|42.0|20240701
11641|UB|42.0|20240701
11641|UA|22.0|20240701
11642|UA|22.0|20240701
11642|UB|42.0|20240701
11643|UB|42.0|20240701
11643|UA|22.0|20240701
11644|UB|42.0|20240701
11644|UA|22.0|20240701
11646|UB|42.0|20240701
11646|UA|22.0|20240701
11719|UB|9.0|20240701
11719|UA|9.0|20240701
11720|UA|9.0|20240701
11720|UB|9.0|20240701
11721|UA|13.0|20240701
11721|UB|13.0|20240701
11730|UB|35.0|20240701
11730|UA|15.0|20240701
11732|UB|35.0|20240701
11732|UA|15.0|20240701
11740|UB|11.0|20240701
11740|UA|11.0|20240701
11750|UB|44.0|20240701
11750|UA|24.0|20240701
11755|UB|55.0|20240701
11755|UA|25.0|20240701
11760|UB|65.0|20240701
11760|UA|35.0|20240701
11762|UB|65.0|20240701
11762|UA|35.0|20240701
11765|UB|52.0|20240701
11765|UA|22.0|20240701
11770|UB|47.0|20240701
11770|UA|27.0|20240701
11771|UA|35.0|20240701
11771|UB|55.0|20240701
11772|UA|35.0|20240701
11772|UB|55.0|20240701
11900|UB|9.0|20240701
11900|UA|9.0|20240701
11901|UA|9.0|20240701
11901|UB|9.0|20240701
11950|UB|9.0|20240701
11950|UA|9.0|20240701
11951|UA|9.0|20240701
11951|UB|9.0|20240701
11952|UA|9.0|20240701
11952|UB|9.0|20240701
11954|UB|9.0|20240701
11954|UA|9.0|20240701
11960|UB|9.0|20240701
11960|UA|9.0|20240701
11970|UA|14.0|20240701
11970|UB|44.0|20240701
11971|UA|14.0|20240701
11971|UB|44.0|20240701
11976|UA|17.0|20240701
11976|UB|47.0|20240701
11980|UA|19.0|20240701
11980|UB|45.0|20240701
11981|UA|19.0|20240701
11981|UB|45.0|20240701
11982|UB|45.0|20240701
11982|UA|19.0|20240701
11983|UA|19.0|20240701
11983|UB|45.0|20240701
12001|UA|17.0|20240701
12001|UB|37.0|20240701
12002|UB|37.0|20240701
12002|UA|17.0|20240701
12004|UA|17.0|20240701
12004|UB|37.0|20240701
12005|UB|40.0|20240701
12005|UA|20.0|20240701
12006|UA|20.0|20240701
12006|UB|40.0|20240701
12007|UB|40.0|20240701
12007|UA|20.0|20240701
12011|UB|43.0|20240701
12011|UA|23.0|20240701
12013|UA|23.0|20240701
12013|UB|43.0|20240701
12014|UB|43.0|20240701
12014|UA|23.0|20240701
12015|UB|43.0|20240701
12015|UA|23.0|20240701
12016|UA|26.0|20240701
12016|UB|46.0|20240701
12017|UB|46.0|20240701
12017|UA|26.0|20240701
12018|UB|46.0|20240701
12018|UA|26.0|20240701
12020|UB|55.0|20240701
12020|UA|25.0|20240701
12021|UB|55.0|20240701
12021|UA|25.0|20240701
12031|UA|20.0|20240701
12031|UB|40.0|20240701
12032|UB|40.0|20240701
12032|UA|20.0|20240701
12034|UA|20.0|20240701
12034|UB|40.0|20240701
12035|UB|43.0|20240701
12035|UA|23.0|20240701
12036|UA|23.0|20240701
12036|UB|43.0|20240701
12037|UA|23.0|20240701
12037|UB|43.0|20240701
12041|UA|22.0|20240701
12041|UB|42.0|20240701
12042|UA|22.0|20240701
12042|UB|42.0|20240701
12044|UB|42.0|20240701
12044|UA|22.0|20240701
12045|UA|24.0|20240701
12045|UB|44.0|20240701
12046|UA|24.0|20240701
12046|UB|44.0|20240701
12047|UB|44.0|20240701
12047|UA|24.0|20240701
12051|UB|46.0|20240701
12051|UA|26.0|20240701
12052|UB|46.0|20240701
12052|UA|26.0|20240701
12053|UA|26.0|20240701
12053|UB|46.0|20240701
12054|UB|46.0|20240701
12054|UA|26.0|20240701
12055|UB|50.0|20240701
12055|UA|30.0|20240701
12056|UB|50.0|20240701
12056|UA|30.0|20240701
12057|UA|30.0|20240701
12057|UB|50.0|20240701
13100|UA|26.0|20240701
13100|UB|46.0|20240701
13101|UA|26.0|20240701
13101|UB|46.0|20240701
13102|UB|46.0|20240701
13102|UA|26.0|20240701
13120|UB|46.0|20240701
13120|UA|26.0|20240701
13121|UB|46.0|20240701
13121|UA|26.0|20240701
13122|UB|46.0|20240701
13122|UA|26.0|20240701
13131|UA|28.0|20240701
13131|UB|48.0|20240701
13132|UA|28.0|20240701
13132|UB|48.0|20240701
13133|UB|48.0|20240701
13133|UA|28.0|20240701
13151|UB|50.0|20240701
13151|UA|30.0|20240701
13152|UA|30.0|20240701
13152|UB|50.0|20240701
13153|UA|30.0|20240701
13153|UB|50.0|20240701
13160|UA|40.0|20240701
13160|UB|65.0|20240701
14000|UB|52.0|20240701
14000|UA|32.0|20240701
14001|UA|32.0|20240701
14001|UB|52.0|20240701
14020|UA|32.0|20240701
14020|UB|52.0|20240701
14021|UA|32.0|20240701
14021|UB|52.0|20240701
14040|UA|34.0|20240701
14040|UB|54.0|20240701
14041|UA|36.0|20240701
14041|UB|56.0|20240701
14060|UA|35.0|20240701
14060|UB|55.0|20240701
14061|UA|35.0|20240701
14061|UB|55.0|20240701
14301|UB|69.0|20240701
14301|UA|39.0|20240701
14302|UB|69.0|20240701
14302|UA|39.0|20240701
14350|UA|40.0|20240701
14350|UB|70.0|20240701
15002|UA|20.0|20240701
15002|UB|50.0|20240701
15003|UB|50.0|20240701
15003|UA|20.0|20240701
15004|UA|20.0|20240701
15004|UB|50.0|20240701
15005|UA|20.0|20240701
15005|UB|50.0|20240701
15040|UA|40.0|20240701
15040|UB|70.0|20240701
15050|UA|25.0|20240701
15050|UB|55.0|20240701
15100|UB|55.0|20240701
15100|UA|25.0|20240701
15101|UA|25.0|20240701
15101|UB|55.0|20240701
15110|UA|25.0|20240701
15110|UB|55.0|20240701
15111|UA|25.0|20240701
15111|UB|55.0|20240701
15115|UA|25.0|20240701
15115|UB|55.0|20240701
15116|UA|25.0|20240701
15116|UB|55.0|20240701
15120|UA|25.0|20240701
15120|UB|55.0|20240701
15121|UB|55.0|20240701
15121|UA|25.0|20240701
15130|UB|55.0|20240701
15130|UA|25.0|20240701
15131|UB|50.0|20240701
15131|UA|20.0|20240701
15135|UB|55.0|20240701
15135|UA|25.0|20240701
15136|UA|20.0|20240701
15136|UB|50.0|20240701
15150|UA|35.0|20240701
15150|UB|65.0|20240701
15151|UA|35.0|20240701
15151|UB|65.0|20240701
15152|UB|65.0|20240701
15152|UA|35.0|20240701
15155|UB|65.0|20240701
15155|UA|35.0|20240701
15156|UA|35.0|20240701
15156|UB|65.0|20240701
15157|UB|65.0|20240701
15157|UA|35.0|20240701
15200|UB|65.0|20240701
15200|UA|35.0|20240701
15201|UB|65.0|20240701
15201|UA|35.0|20240701
15220|UB|65.0|20240701
15220|UA|35.0|20240701
15221|UB|65.0|20240701
15221|UA|35.0|20240701
15240|UB|65.0|20240701
15240|UA|35.0|20240701
15241|UA|35.0|20240701
15241|UB|65.0|20240701
15260|UB|65.0|20240701
15260|UA|35.0|20240701
15261|UA|35.0|20240701
15261|UB|65.0|20240701
15271|UA|25.0|20240701
15271|UB|55.0|20240701
15272|UA|25.0|20240701
15272|UB|55.0|20240701
15273|UB|55.0|20240701
15273|UA|25.0|20240701
15274|UB|55.0|20240701
15274|UA|25.0|20240701
15275|UB|55.0|20240701
15275|UA|25.0|20240701
15276|UA|25.0|20240701
15276|UB|55.0|20240701
15277|UB|70.0|20240701
15277|UA|40.0|20240701
15278|UB|70.0|20240701
15278|UA|40.0|20240701
15570|UA|35.0|20240701
15570|UB|65.0|20240701
15572|UB|65.0|20240701
15572|UA|35.0|20240701
15574|UB|65.0|20240701
15574|UA|35.0|20240701
15576|UB|65.0|20240701
15576|UA|35.0|20240701
15600|UA|35.0|20240701
15600|UB|65.0|20240701
15610|UA|35.0|20240701
15610|UB|65.0|20240701
15620|UA|35.0|20240701
15620|UB|65.0|20240701
15630|UB|65.0|20240701
15630|UA|35.0|20240701
15650|UB|65.0|20240701
15650|UA|35.0|20240701
15730|UA|30.0|20240701
15730|UB|60.0|20240701
15731|UA|35.0|20240701
15731|UB|65.0|20240701
15733|UB|65.0|20240701
15733|UA|35.0|20240701
15734|UB|65.0|20240701
15734|UA|35.0|20240701
15736|UB|65.0|20240701
15736|UA|35.0|20240701
15738|UA|35.0|20240701
15738|UB|65.0|20240701
15740|UA|35.0|20240701
15740|UB|65.0|20240701
15750|UA|35.0|20240701
15750|UB|65.0|20240701
15756|UA|35.0|20240701
15756|UB|65.0|20240701
15757|UB|65.0|20240701
15757|UA|35.0|20240701
15758|UB|65.0|20240701
15758|UA|35.0|20240701
15760|UB|65.0|20240701
15760|UA|35.0|20240701
