SVC_CD|MODIFIER_1|FEE|ASOFDATE
11423|UB|28.0|20240401
11423|UA|14.0|20240401
11424|UB|28.0|20240401
11424|UA|14.0|20240401
11426|UB|34.0|20240401
11426|UA|14.0|20240401
11440|UB|36.0|20240401
11440|UA|16.0|20240401
11441|UB|36.0|20240401
11441|UA|16.0|20240401
11442|UA|16.0|20240401
11442|UB|36.0|20240401
11443|UA|16.0|20240401
11443|UB|36.0|20240401
11444|UB|36.0|20240401
11444|UA|16.0|20240401
11446|UB|36.0|20240401
11446|UA|16.0|20240401
11450|UA|16.0|20240401
11450|UB|36.0|20240401
11451|UA|20.0|20240401
11451|UB|40.0|20240401
11462|UA|16.0|20240401
11462|UB|36.0|20240401
11463|UB|40.0|20240401
11463|UA|20.0|20240401
11470|UA|16.0|20240401
11470|UB|36.0|20240401
11471|UB|40.0|20240401
11471|UA|20.0|20240401
11600|UB|35.0|20240401
11600|UA|15.0|20240401
11601|UA|15.0|20240401
11601|UB|35.0|20240401
11602|UA|15.0|20240401
11602|UB|35.0|20240401
11603|UB|35.0|20240401
11603|UA|15.0|20240401
11604|UA|15.0|20240401
11604|UB|35.0|20240401
11606|UA|15.0|20240401
11606|UB|35.0|20240401
11620|UA|15.0|20240401
11620|UB|35.0|20240401
11621|UA|15.0|20240401
11621|UB|35.0|20240401
11622|UB|35.0|20240401
11622|UA|15.0|20240401
11623|UB|35.0|20240401
11623|UA|15.0|20240401
11624|UB|35.0|20240401
11624|UA|15.0|20240401
11626|UB|35.0|20240401
11626|UA|15.0|20240401
11640|UA|17.0|20240401
11640|UB|37.0|20240401
11641|UA|17.0|20240401
11641|UB|37.0|20240401
11642|UA|17.0|20240401
11642|UB|37.0|20240401
11643|UA|17.0|20240401
11643|UB|37.0|20240401
11644|UA|17.0|20240401
11644|UB|37.0|20240401
11646|UA|17.0|20240401
11646|UB|37.0|20240401
11719|UB|4.0|20240401
11719|UA|4.0|20240401
11720|UA|4.0|20240401
11720|UB|4.0|20240401
11721|UB|8.0|20240401
11721|UA|8.0|20240401
11730|UB|30.0|20240401
11730|UA|10.0|20240401
11732|UA|10.0|20240401
11732|UB|30.0|20240401
11740|UB|6.0|20240401
11740|UA|6.0|20240401
11750|UB|39.0|20240401
11750|UA|19.0|20240401
11755|UB|50.0|20240401
11755|UA|20.0|20240401
11760|UB|60.0|20240401
11760|UA|30.0|20240401
11762|UB|60.0|20240401
11762|UA|30.0|20240401
11765|UA|17.0|20240401
11765|UB|47.0|20240401
11770|UB|42.0|20240401
11770|UA|22.0|20240401
